chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31772262	20623542	0	X	Y	0.254	4.452724e-02	3.192949e+00	9.888025e-01	9.888853e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs3670611	20633818	0	X	Y	0.252	3.824978e-01	3.204456e+00	1.000872e+00	9.050887e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000445	-9	1	X	Y	0.253	4.035664e-01	3.210472e+00	1.001433e+00	9.000744e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000048	-9	1	X	Y	0.253	3.384210e-01	3.234845e+00	1.001230e+00	9.167687e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs36660068	20775218	0	X	Y	0.254	3.541124e-01	3.220166e+00	1.001053e+00	9.125293e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs6404446	20784227	0	X	Y	0.254	3.541124e-01	3.220166e+00	1.001053e+00	9.125293e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000049	-9	0	X	Y	0.254	3.541124e-01	3.220166e+00	1.001053e+00	9.125293e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000499	-9	0	X	Y	0.254	3.541124e-01	3.220166e+00	1.001053e+00	9.125293e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000500	-9	0	X	Y	0.256	4.737398e-01	3.218026e+00	1.007061e+00	8.830890e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32101154	21591279	0	X	Y	0.256	4.737398e-01	3.218026e+00	1.007061e+00	8.830890e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000501	-9	1	X	Y	0.255	3.386841e-01	3.230469e+00	1.003077e+00	9.165918e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000050	-9	1	X	Y	0.253	9.422267e-02	3.211510e+00	9.922696e-01	9.766191e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs6253968	21638464	0	X	Y	0.252	-4.988610e-02	3.202954e+00	9.865294e-01	9.875866e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32315565	21640961	0	X	Y	0.252	-4.988610e-02	3.202954e+00	9.865294e-01	9.875866e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000051	-9	0	X	Y	0.252	-4.988610e-02	3.202954e+00	9.865294e-01	9.875866e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000511	-9	0	X	Y	0.252	-4.988610e-02	3.202954e+00	9.865294e-01	9.875866e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31766107	22062131	0	X	Y	0.254	5.206078e-01	3.222088e+00	1.012766e+00	8.717796e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000512	-9	0	X	Y	0.254	5.206078e-01	3.222088e+00	1.012766e+00	8.717796e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000518	-9	0	X	Y	0.254	5.206078e-01	3.222088e+00	1.012766e+00	8.717796e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000052	-9	0	X	Y	0.255	-4.596642e-01	3.181093e+00	9.672922e-01	8.852304e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs46856073	22104486	0	X	Y	0.255	-4.596642e-01	3.181093e+00	9.672922e-01	8.852304e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs46249537	22104600	0	X	Y	0.255	-4.596642e-01	3.181093e+00	9.672922e-01	8.852304e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31949292	22168405	0	X	Y	0.253	-9.856310e-01	3.180644e+00	9.531103e-01	7.569237e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000519	-9	0	X	Y	0.253	-9.856310e-01	3.180644e+00	9.531103e-01	7.569237e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000053	-9	0	X	Y	0.251	-8.986045e-01	3.197644e+00	9.518795e-01	7.789417e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs30499557	22400540	0	X	Y	0.251	-8.986045e-01	3.197644e+00	9.518795e-01	7.789417e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000054	-9	1	X	Y	0.250	-1.234209e+00	3.189951e+00	9.403916e-01	6.991765e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000055	-9	1	X	Y	0.249	1.976315e+00	3.128542e+00	1.059384e+00	5.281939e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000520	-9	1	X	Y	0.244	2.610816e+00	3.132804e+00	1.100545e+00	4.054768e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000056	-9	1	X	Y	0.244	2.610816e+00	3.132804e+00	1.100545e+00	4.054768e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs6316488	23145049	0	X	Y	0.243	2.245040e+00	3.108404e+00	1.076586e+00	4.708598e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32400861	23152100	0	X	Y	0.248	2.116125e+00	3.113983e+00	1.066074e+00	4.974546e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32597415	23379426	0	X	Y	0.248	2.116125e+00	3.113983e+00	1.066074e+00	4.974546e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs228543676	23495995	0	X	Y	0.250	2.171503e+00	3.114364e+00	1.070085e+00	4.863330e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000521	-9	0	X	Y	0.250	2.171503e+00	3.114364e+00	1.070085e+00	4.863330e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000057	-9	0	X	Y	0.234	9.251470e-01	3.084726e+00	1.028172e+00	7.645092e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs239824187	23576777	0	X	Y	0.234	9.251470e-01	3.084726e+00	1.028172e+00	7.645092e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000058	-9	1	X	Y	0.235	1.186600e+00	3.100336e+00	1.046622e+00	7.022640e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs13475765	23815235	0	X	Y	0.236	1.470696e+00	3.097790e+00	1.068247e+00	6.354016e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs4222215	23996126	0	X	Y	0.236	1.470696e+00	3.097790e+00	1.068247e+00	6.354016e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs13475766	24109329	0	X	Y	0.236	1.470696e+00	3.097790e+00	1.068247e+00	6.354016e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31567874	25237332	0	X	Y	0.236	1.470696e+00	3.097790e+00	1.068247e+00	6.354016e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000059	-9	0	X	Y	0.236	1.470696e+00	3.097790e+00	1.068247e+00	6.354016e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000060	-9	0	X	Y	0.248	3.708399e+00	3.140373e+00	1.253594e+00	2.388448e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32245765	25298573	0	X	Y	0.248	3.708399e+00	3.140373e+00	1.253594e+00	2.388448e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32487442	25351001	0	X	Y	0.248	3.708399e+00	3.140373e+00	1.253594e+00	2.388448e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000522	-9	0	X	Y	0.248	3.708399e+00	3.140373e+00	1.253594e+00	2.388448e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000061	-9	0	X	Y	0.250	3.153946e+00	3.128575e+00	1.196555e+00	3.144387e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs13475771	25432521	0	X	Y	0.250	3.153946e+00	3.128575e+00	1.196555e+00	3.144387e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000062	-9	1	X	Y	0.251	3.575280e+00	3.151821e+00	1.237764e+00	2.578019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000063	-9	1	X	Y	0.264	-6.880439e-01	3.181663e+00	9.523073e-01	8.289782e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs13475772	25575438	0	X	Y	0.265	-3.566651e-01	3.185131e+00	9.699686e-01	9.109363e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32249228	25700998	0	X	Y	0.265	-3.566651e-01	3.185131e+00	9.699686e-01	9.109363e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000523	-9	0	X	Y	0.265	-3.566651e-01	3.185131e+00	9.699686e-01	9.109363e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000064	-9	0	X	Y	0.270	-8.619370e-01	3.187563e+00	9.435974e-01	7.870851e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32331653	25827733	0	X	Y	0.270	-8.619370e-01	3.187563e+00	9.435974e-01	7.870851e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32086436	26858757	0	X	Y	0.270	-8.619370e-01	3.187563e+00	9.435974e-01	7.870851e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000524	-9	0	X	Y	0.270	-8.619370e-01	3.187563e+00	9.435974e-01	7.870851e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000065	-9	0	X	Y	0.273	-6.879455e-01	3.178740e+00	9.507265e-01	8.288475e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000066	-9	0	X	Y	0.266	-8.992124e-02	3.155761e+00	9.862750e-01	9.772921e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs48222526	27253420	0	X	Y	0.266	-8.992124e-02	3.155761e+00	9.862750e-01	9.772921e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs223334166	27306300	0	X	Y	0.266	-8.992124e-02	3.155761e+00	9.862750e-01	9.772921e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31670161	28502227	0	X	Y	0.266	-8.992124e-02	3.155761e+00	9.862750e-01	9.772921e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000067	-9	0	X	Y	0.264	-1.158227e+00	3.140453e+00	9.438236e-01	7.126021e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31134323	28761550	0	X	Y	0.264	-1.158227e+00	3.140453e+00	9.438236e-01	7.126021e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000068	-9	1	X	Y	0.265	-1.200087e+00	3.156288e+00	9.455790e-01	7.041248e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs47868189	29076562	0	X	Y	0.265	-1.198186e+00	3.156018e+00	9.454839e-01	7.045472e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000525	-9	0	X	Y	0.265	-1.198186e+00	3.156018e+00	9.454839e-01	7.045472e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000069	-9	0	X	Y	0.263	-1.819753e+00	3.153905e+00	9.324164e-01	5.645025e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31600419	29088485	0	X	Y	0.263	-1.819753e+00	3.153905e+00	9.324164e-01	5.645025e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs30514876	29155851	0	X	Y	0.263	-1.819753e+00	3.153905e+00	9.324164e-01	5.645025e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32110348	30126538	0	X	Y	0.263	-1.819753e+00	3.153905e+00	9.324164e-01	5.645025e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000526	-9	0	X	Y	0.263	-1.819753e+00	3.153905e+00	9.324164e-01	5.645025e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000070	-9	0	X	Y	0.265	-2.044077e+00	3.141682e+00	9.338189e-01	5.159201e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31590459	30701800	0	X	Y	0.265	-2.044077e+00	3.141682e+00	9.338189e-01	5.159201e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32372810	30813482	0	X	Y	0.267	-1.971964e+00	3.139756e+00	9.314890e-01	5.305728e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000071	-9	1	X	Y	0.266	-2.056842e+00	3.147296e+00	9.320683e-01	5.140557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32684509	30851224	0	X	Y	0.265	-2.124802e+00	3.134269e+00	9.327105e-01	4.984857e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs230225148	31062737	0	X	Y	0.265	-2.124802e+00	3.134269e+00	9.327105e-01	4.984857e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000527	-9	0	X	Y	0.265	-2.124802e+00	3.134269e+00	9.327105e-01	4.984857e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000072	-9	0	X	Y	0.256	-9.601677e-01	3.141327e+00	9.654454e-01	7.601366e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs48664698	31659464	0	X	Y	0.256	-9.601677e-01	3.141327e+00	9.654454e-01	7.601366e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs32760971	32082234	0	X	Y	0.256	-9.601677e-01	3.141327e+00	9.654454e-01	7.601366e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs31818207	32159236	0	X	Y	0.256	-9.601677e-01	3.141327e+00	9.654454e-01	7.601366e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000528	-9	0	X	Y	0.256	-9.601677e-01	3.141327e+00	9.654454e-01	7.601366e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000073	-9	0	X	Y	0.254	-5.005953e-01	3.146219e+00	9.743974e-01	8.737188e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000074	-9	0	X	Y	0.248	-6.575592e-01	3.156162e+00	9.685894e-01	8.351429e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000075	-9	0	X	Y	0.264	1.035672e+00	3.189446e+00	1.016173e+00	7.456831e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs30598074	32343834	0	X	Y	0.264	1.035672e+00	3.189446e+00	1.016173e+00	7.456831e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs13475795	32498420	0	X	Y	0.264	1.035672e+00	3.189446e+00	1.016173e+00	7.456831e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000529	-9	0	X	Y	0.264	1.035672e+00	3.189446e+00	1.016173e+00	7.456831e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000076	-9	0	X	Y	0.266	1.170295e+00	3.182572e+00	1.019042e+00	7.134131e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs30849932	33368251	0	X	Y	0.266	1.170295e+00	3.182572e+00	1.019042e+00	7.134131e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000077	-9	1	X	Y	0.267	1.219671e+00	3.193276e+00	1.021391e+00	7.028437e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
1	rs46323879	33721638	0	X	Y	0.268	1.246091e+00	3.181542e+00	1.022131e+00	6.956624e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000078	-9	0	X	Y	0.268	1.246091e+00	3.181542e+00	1.022131e+00	6.956624e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000079	-9	0	X	Y	0.270	1.540951e+00	3.201904e+00	1.034694e+00	6.307789e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000080	-9	0	X	Y	0.270	1.540951e+00	3.201904e+00	1.034694e+00	6.307789e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000000530	-9	0	X	Y	0.270	1.540951e+00	3.201904e+00	1.034694e+00	6.307789e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
