chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs51700370	18823698	0	X	Y	0.257	-5.330421e-01	9.948226e-01	3.119490e-01	5.925923e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000433	-9	0	X	Y	0.257	-5.330421e-01	9.948226e-01	3.119490e-01	5.925923e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000434	-9	0	X	Y	0.254	-7.252613e-01	9.922012e-01	2.869916e-01	4.655306e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31772262	20623542	0	X	Y	0.254	-7.252613e-01	9.922012e-01	2.869916e-01	4.655306e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs3670611	20633818	0	X	Y	0.252	-6.044031e-01	9.916233e-01	2.767503e-01	5.427761e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000445	-9	1	X	Y	0.253	-5.935204e-01	9.934619e-01	2.752186e-01	5.507979e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000048	-9	1	X	Y	0.253	-5.737818e-01	9.966623e-01	2.783272e-01	5.653666e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs36660068	20775218	0	X	Y	0.254	-5.566987e-01	9.932821e-01	2.774820e-01	5.756970e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs6404446	20784227	0	X	Y	0.254	-5.566987e-01	9.932821e-01	2.774820e-01	5.756970e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000049	-9	0	X	Y	0.254	-5.566987e-01	9.932821e-01	2.774820e-01	5.756970e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000499	-9	0	X	Y	0.254	-5.566987e-01	9.932821e-01	2.774820e-01	5.756970e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000500	-9	0	X	Y	0.256	-7.023584e-01	9.887944e-01	2.575021e-01	4.782113e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32101154	21591279	0	X	Y	0.256	-7.023584e-01	9.887944e-01	2.575021e-01	4.782113e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000501	-9	1	X	Y	0.255	-7.781802e-01	9.901224e-01	2.499095e-01	4.326924e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000050	-9	1	X	Y	0.253	-1.177429e+00	9.796899e-01	2.130037e-01	2.306357e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs6253968	21638464	0	X	Y	0.252	-1.241749e+00	9.767307e-01	2.109534e-01	2.048673e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32315565	21640961	0	X	Y	0.252	-1.241749e+00	9.767307e-01	2.109534e-01	2.048673e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000051	-9	0	X	Y	0.252	-1.241749e+00	9.767307e-01	2.109534e-01	2.048673e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000511	-9	0	X	Y	0.252	-1.241749e+00	9.767307e-01	2.109534e-01	2.048673e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31766107	22062131	0	X	Y	0.254	-1.319544e+00	9.756450e-01	2.034759e-01	1.775205e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000512	-9	0	X	Y	0.254	-1.319544e+00	9.756450e-01	2.034759e-01	1.775205e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000518	-9	0	X	Y	0.254	-1.319544e+00	9.756450e-01	2.034759e-01	1.775205e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000052	-9	0	X	Y	0.255	-1.283275e+00	9.769608e-01	2.106582e-01	1.902829e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs46856073	22104486	0	X	Y	0.255	-1.283275e+00	9.769608e-01	2.106582e-01	1.902829e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs46249537	22104600	0	X	Y	0.255	-1.283275e+00	9.769608e-01	2.106582e-01	1.902829e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31949292	22168405	0	X	Y	0.253	-1.469516e+00	9.753903e-01	2.048289e-01	1.332580e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000519	-9	0	X	Y	0.253	-1.469516e+00	9.753903e-01	2.048289e-01	1.332580e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000053	-9	0	X	Y	0.251	-1.600884e+00	9.741958e-01	1.958645e-01	1.016607e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs30499557	22400540	0	X	Y	0.251	-1.600884e+00	9.741958e-01	1.958645e-01	1.016607e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000054	-9	1	X	Y	0.250	-1.569137e+00	9.769600e-01	2.019188e-01	1.095854e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000055	-9	1	X	Y	0.249	-7.215680e-01	9.825842e-01	2.950745e-01	4.634630e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000520	-9	1	X	Y	0.244	-6.714661e-01	9.794224e-01	3.025106e-01	4.936578e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000056	-9	1	X	Y	0.244	-6.714661e-01	9.794224e-01	3.025106e-01	4.936578e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs6316488	23145049	0	X	Y	0.243	-6.332791e-01	9.765197e-01	3.073635e-01	5.172908e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32400861	23152100	0	X	Y	0.248	-5.073852e-01	9.803151e-01	3.156732e-01	6.052427e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32597415	23379426	0	X	Y	0.248	-5.073852e-01	9.803151e-01	3.156732e-01	6.052427e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs228543676	23495995	0	X	Y	0.250	-4.920916e-01	9.807378e-01	3.183998e-01	6.163085e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000521	-9	0	X	Y	0.250	-4.920916e-01	9.807378e-01	3.183998e-01	6.163085e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000057	-9	0	X	Y	0.234	-3.757994e-01	9.783610e-01	3.357654e-01	7.012433e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs239824187	23576777	0	X	Y	0.234	-3.757994e-01	9.783610e-01	3.357654e-01	7.012433e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000058	-9	1	X	Y	0.235	-2.902764e-01	9.819035e-01	3.412959e-01	7.677766e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475765	23815235	0	X	Y	0.236	-1.902297e-01	9.804301e-01	3.481653e-01	8.463225e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs4222215	23996126	0	X	Y	0.236	-1.902297e-01	9.804301e-01	3.481653e-01	8.463225e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475766	24109329	0	X	Y	0.236	-1.902297e-01	9.804301e-01	3.481653e-01	8.463225e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31567874	25237332	0	X	Y	0.236	-1.902297e-01	9.804301e-01	3.481653e-01	8.463225e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000059	-9	0	X	Y	0.236	-1.902297e-01	9.804301e-01	3.481653e-01	8.463225e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000060	-9	0	X	Y	0.248	-4.953937e-01	9.755271e-01	3.122188e-01	6.120548e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32245765	25298573	0	X	Y	0.248	-4.953937e-01	9.755271e-01	3.122188e-01	6.120548e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32487442	25351001	0	X	Y	0.248	-4.953937e-01	9.755271e-01	3.122188e-01	6.120548e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000522	-9	0	X	Y	0.248	-4.953937e-01	9.755271e-01	3.122188e-01	6.120548e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000061	-9	0	X	Y	0.250	-3.909380e-01	9.779443e-01	3.265567e-01	6.897001e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475771	25432521	0	X	Y	0.250	-3.909380e-01	9.779443e-01	3.265567e-01	6.897001e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000062	-9	1	X	Y	0.251	-4.276660e-01	9.803260e-01	3.217150e-01	6.630567e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000063	-9	1	X	Y	0.264	-1.000613e+00	9.816893e-01	2.678111e-01	3.091200e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475772	25575438	0	X	Y	0.265	-1.030601e+00	9.785609e-01	2.609510e-01	2.933399e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32249228	25700998	0	X	Y	0.265	-1.030601e+00	9.785609e-01	2.609510e-01	2.933399e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000523	-9	0	X	Y	0.265	-1.030601e+00	9.785609e-01	2.609510e-01	2.933399e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000064	-9	0	X	Y	0.270	-1.105147e+00	9.774299e-01	2.524472e-01	2.593483e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32331653	25827733	0	X	Y	0.270	-1.105147e+00	9.774299e-01	2.524472e-01	2.593483e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32086436	26858757	0	X	Y	0.270	-1.105147e+00	9.774299e-01	2.524472e-01	2.593483e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000524	-9	0	X	Y	0.270	-1.105147e+00	9.774299e-01	2.524472e-01	2.593483e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000065	-9	0	X	Y	0.273	-1.335116e+00	9.791840e-01	2.642560e-01	1.740301e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000066	-9	0	X	Y	0.266	-9.469750e-01	9.736960e-01	2.828039e-01	3.317734e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs48222526	27253420	0	X	Y	0.266	-9.469750e-01	9.736960e-01	2.828039e-01	3.317734e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs223334166	27306300	0	X	Y	0.266	-9.469750e-01	9.736960e-01	2.828039e-01	3.317734e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31670161	28502227	0	X	Y	0.266	-9.469750e-01	9.736960e-01	2.828039e-01	3.317734e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000067	-9	0	X	Y	0.264	-1.060448e+00	9.685177e-01	2.603380e-01	2.746732e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31134323	28761550	0	X	Y	0.264	-1.060448e+00	9.685177e-01	2.603380e-01	2.746732e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000068	-9	1	X	Y	0.265	-1.058842e+00	9.725092e-01	2.632872e-01	2.773693e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs47868189	29076562	0	X	Y	0.265	-1.059264e+00	9.724383e-01	2.631312e-01	2.771434e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000525	-9	0	X	Y	0.265	-1.059264e+00	9.724383e-01	2.631312e-01	2.771434e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000069	-9	0	X	Y	0.263	-1.279258e+00	9.652750e-01	2.304195e-01	1.863659e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31600419	29088485	0	X	Y	0.263	-1.279258e+00	9.652750e-01	2.304195e-01	1.863659e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs30514876	29155851	0	X	Y	0.263	-1.279258e+00	9.652750e-01	2.304195e-01	1.863659e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32110348	30126538	0	X	Y	0.263	-1.279258e+00	9.652750e-01	2.304195e-01	1.863659e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000526	-9	0	X	Y	0.263	-1.279258e+00	9.652750e-01	2.304195e-01	1.863659e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000070	-9	0	X	Y	0.265	-1.110326e+00	9.659190e-01	2.337087e-01	2.515177e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31590459	30701800	0	X	Y	0.265	-1.110326e+00	9.659190e-01	2.337087e-01	2.515177e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32372810	30813482	0	X	Y	0.267	-1.084718e+00	9.645837e-01	2.246194e-01	2.619291e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000071	-9	1	X	Y	0.266	-1.098852e+00	9.662914e-01	2.236116e-01	2.566191e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32684509	30851224	0	X	Y	0.265	-1.102740e+00	9.629733e-01	2.226517e-01	2.533157e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs230225148	31062737	0	X	Y	0.265	-1.102740e+00	9.629733e-01	2.226517e-01	2.533157e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000527	-9	0	X	Y	0.265	-1.102740e+00	9.629733e-01	2.226517e-01	2.533157e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000072	-9	0	X	Y	0.256	-1.073261e+00	9.702670e-01	2.516722e-01	2.697925e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs48664698	31659464	0	X	Y	0.256	-1.073261e+00	9.702670e-01	2.516722e-01	2.697925e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32760971	32082234	0	X	Y	0.256	-1.073261e+00	9.702670e-01	2.516722e-01	2.697925e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31818207	32159236	0	X	Y	0.256	-1.073261e+00	9.702670e-01	2.516722e-01	2.697925e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000528	-9	0	X	Y	0.256	-1.073261e+00	9.702670e-01	2.516722e-01	2.697925e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000073	-9	0	X	Y	0.254	-1.179455e+00	9.659777e-01	2.317162e-01	2.233110e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000074	-9	0	X	Y	0.248	-1.111152e+00	9.764867e-01	2.623560e-01	2.563178e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000075	-9	0	X	Y	0.264	-2.237887e+00	9.708736e-01	2.555315e-01	2.203758e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs30598074	32343834	0	X	Y	0.264	-2.237887e+00	9.708736e-01	2.555315e-01	2.203758e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475795	32498420	0	X	Y	0.264	-2.237887e+00	9.708736e-01	2.555315e-01	2.203758e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000529	-9	0	X	Y	0.264	-2.237887e+00	9.708736e-01	2.555315e-01	2.203758e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000076	-9	0	X	Y	0.266	-2.095971e+00	9.683200e-01	2.362015e-01	3.143013e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs30849932	33368251	0	X	Y	0.266	-2.095971e+00	9.683200e-01	2.362015e-01	3.143013e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000077	-9	1	X	Y	0.267	-2.103309e+00	9.728624e-01	2.464315e-01	3.162965e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs46323879	33721638	0	X	Y	0.268	-2.088230e+00	9.715944e-01	2.531711e-01	3.263381e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000078	-9	0	X	Y	0.268	-2.088230e+00	9.715944e-01	2.531711e-01	3.263381e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000079	-9	0	X	Y	0.270	-2.109810e+00	9.753997e-01	2.438975e-01	3.154855e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000080	-9	0	X	Y	0.270	-2.109810e+00	9.753997e-01	2.438975e-01	3.154855e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000530	-9	0	X	Y	0.270	-2.109810e+00	9.753997e-01	2.438975e-01	3.154855e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000081	-9	0	X	Y	0.268	-1.883270e+00	9.706837e-01	2.147578e-01	5.355806e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31518908	34162961	0	X	Y	0.268	-1.883270e+00	9.706837e-01	2.147578e-01	5.355806e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000082	-9	0	X	Y	0.268	-1.883270e+00	9.706837e-01	2.147578e-01	5.355806e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000531	-9	0	X	Y	0.268	-1.883270e+00	9.706837e-01	2.147578e-01	5.355806e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000083	-9	0	X	Y	0.269	-1.954501e+00	9.654461e-01	2.101397e-01	4.405480e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31710287	34536447	0	X	Y	0.269	-1.954501e+00	9.654461e-01	2.101397e-01	4.405480e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs16808053	34552517	0	X	Y	0.269	-1.954501e+00	9.654461e-01	2.101397e-01	4.405480e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000084	-9	1	X	Y	0.269	-1.954481e+00	9.656990e-01	2.115242e-01	4.411186e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs221967485	34951753	0	X	Y	0.270	-1.944980e+00	9.662556e-01	2.276507e-01	4.526540e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000532	-9	1	X	Y	0.269	-1.971303e+00	9.684104e-01	2.285178e-01	4.291192e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000533	-9	1	X	Y	0.269	-1.971303e+00	9.684104e-01	2.285178e-01	4.291192e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000534	-9	1	X	Y	0.269	-1.971303e+00	9.684104e-01	2.285178e-01	4.291192e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000085	-9	1	X	Y	0.271	-2.005638e+00	9.699217e-01	2.343308e-01	3.975024e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs47717565	35190459	0	X	Y	0.270	-2.013068e+00	9.665450e-01	2.334397e-01	3.835609e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000535	-9	2	X	Y	0.268	-2.046478e+00	9.697569e-01	2.318421e-01	3.588979e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000086	-9	2	X	Y	0.270	-1.980814e+00	9.691264e-01	2.130193e-01	4.207680e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475808	35538546	0	X	Y	0.270	-1.982039e+00	9.689915e-01	2.127812e-01	4.192279e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000087	-9	1	X	Y	0.269	-2.001146e+00	9.713921e-01	2.155564e-01	4.049226e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000536	-9	1	X	Y	0.269	-2.001146e+00	9.713921e-01	2.155564e-01	4.049226e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000537	-9	1	X	Y	0.269	-2.001146e+00	9.713921e-01	2.155564e-01	4.049226e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000088	-9	1	X	Y	0.271	-2.110349e+00	9.742506e-01	2.363164e-01	3.130765e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs30604008	35723979	0	X	Y	0.271	-2.111211e+00	9.742462e-01	2.365528e-01	3.123851e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000538	-9	0	X	Y	0.271	-2.111211e+00	9.742462e-01	2.365528e-01	3.123851e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs30525912	35935430	0	X	Y	0.268	-2.105093e+00	9.714059e-01	2.174348e-01	3.123558e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475810	35995739	0	X	Y	0.268	-2.105093e+00	9.714059e-01	2.174348e-01	3.123558e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs13475816	37557939	0	X	Y	0.268	-2.105093e+00	9.714059e-01	2.174348e-01	3.123558e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000089	-9	0	X	Y	0.268	-2.105093e+00	9.714059e-01	2.174348e-01	3.123558e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000539	-9	0	X	Y	0.268	-2.105093e+00	9.714059e-01	2.174348e-01	3.123558e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32180312	37632448	0	X	Y	0.266	-2.256358e+00	9.916099e-01	2.286779e-01	2.378025e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000540	-9	2	X	Y	0.262	-2.207452e+00	9.684916e-01	2.483224e-01	2.354868e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs31935537	37639250	0	X	Y	0.262	-2.107724e+00	9.625497e-01	2.341772e-01	2.952765e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
1	rs32551229	37670630	0	X	Y	0.262	-2.107724e+00	9.625497e-01	2.341772e-01	2.952765e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000541	-9	0	X	Y	0.262	-2.107724e+00	9.625497e-01	2.341772e-01	2.952765e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000542	-9	0	X	Y	0.259	-1.293823e+00	9.671045e-01	2.247962e-01	1.822446e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
