chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs51700370	18823698	0	X	Y	0.257	-4.418878e-01	2.450316e-01	3.383212e-01	7.260756e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000433	-9	0	X	Y	0.257	-4.418878e-01	2.450316e-01	3.383212e-01	7.260756e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000434	-9	0	X	Y	0.254	-4.964529e-01	2.440891e-01	3.130971e-01	4.308515e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31772262	20623542	0	X	Y	0.254	-4.964529e-01	2.440891e-01	3.130971e-01	4.308515e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs3670611	20633818	0	X	Y	0.252	-4.664951e-01	2.427874e-01	2.719101e-01	5.588920e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000445	-9	1	X	Y	0.253	-4.673627e-01	2.426842e-01	2.581507e-01	5.533515e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000048	-9	1	X	Y	0.253	-4.356547e-01	2.433114e-01	2.534419e-01	7.465695e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs36660068	20775218	0	X	Y	0.254	-4.320641e-01	2.420324e-01	2.424290e-01	7.552676e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs6404446	20784227	0	X	Y	0.254	-4.320641e-01	2.420324e-01	2.424290e-01	7.552676e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000049	-9	0	X	Y	0.254	-4.320641e-01	2.420324e-01	2.424290e-01	7.552676e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000499	-9	0	X	Y	0.254	-4.320641e-01	2.420324e-01	2.424290e-01	7.552676e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000500	-9	0	X	Y	0.256	-4.531990e-01	2.416017e-01	2.383803e-01	6.192109e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32101154	21591279	0	X	Y	0.256	-4.531990e-01	2.416017e-01	2.383803e-01	6.192109e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000501	-9	1	X	Y	0.255	-4.871444e-01	2.415602e-01	2.279493e-01	4.486884e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000050	-9	1	X	Y	0.253	-6.069678e-01	2.379987e-01	1.859854e-01	1.139891e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs6253968	21638464	0	X	Y	0.252	-6.351681e-01	2.369679e-01	1.827144e-01	7.874097e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32315565	21640961	0	X	Y	0.252	-6.351681e-01	2.369679e-01	1.827144e-01	7.874097e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000051	-9	0	X	Y	0.252	-6.351681e-01	2.369679e-01	1.827144e-01	7.874097e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000511	-9	0	X	Y	0.252	-6.351681e-01	2.369679e-01	1.827144e-01	7.874097e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31766107	22062131	0	X	Y	0.254	-6.606227e-01	2.362097e-01	1.698694e-01	5.589123e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000512	-9	0	X	Y	0.254	-6.606227e-01	2.362097e-01	1.698694e-01	5.589123e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000518	-9	0	X	Y	0.254	-6.606227e-01	2.362097e-01	1.698694e-01	5.589123e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000052	-9	0	X	Y	0.255	-5.716216e-01	2.378526e-01	1.829249e-01	1.702571e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs46856073	22104486	0	X	Y	0.255	-5.716216e-01	2.378526e-01	1.829249e-01	1.702571e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs46249537	22104600	0	X	Y	0.255	-5.716216e-01	2.378526e-01	1.829249e-01	1.702571e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31949292	22168405	0	X	Y	0.253	-5.885859e-01	2.364160e-01	1.537962e-01	1.348076e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000519	-9	0	X	Y	0.253	-5.885859e-01	2.364160e-01	1.537962e-01	1.348076e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000053	-9	0	X	Y	0.251	-6.440382e-01	2.352452e-01	1.376346e-01	6.659851e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs30499557	22400540	0	X	Y	0.251	-6.440382e-01	2.352452e-01	1.376346e-01	6.659851e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000054	-9	1	X	Y	0.250	-6.357062e-01	2.359394e-01	1.414571e-01	7.561231e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000055	-9	1	X	Y	0.249	-4.366085e-01	2.391391e-01	2.434143e-01	6.915680e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000520	-9	1	X	Y	0.244	-4.202723e-01	2.388007e-01	2.616334e-01	7.972085e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000056	-9	1	X	Y	0.244	-4.202723e-01	2.388007e-01	2.616334e-01	7.972085e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs6316488	23145049	0	X	Y	0.243	-4.070655e-01	2.383372e-01	2.700424e-01	8.896810e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32400861	23152100	0	X	Y	0.248	-3.946064e-01	2.393016e-01	2.787935e-01	1.004854e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32597415	23379426	0	X	Y	0.248	-3.946064e-01	2.393016e-01	2.787935e-01	1.004854e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs228543676	23495995	0	X	Y	0.250	-3.953769e-01	2.397241e-01	2.903925e-01	1.004223e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000521	-9	0	X	Y	0.250	-3.953769e-01	2.397241e-01	2.903925e-01	1.004223e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000057	-9	0	X	Y	0.234	-3.446720e-01	2.400695e-01	3.255553e-01	1.524124e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs239824187	23576777	0	X	Y	0.234	-3.446720e-01	2.400695e-01	3.255553e-01	1.524124e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000058	-9	1	X	Y	0.235	-3.394516e-01	2.411685e-01	3.375583e-01	1.605920e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475765	23815235	0	X	Y	0.236	-3.298535e-01	2.410755e-01	3.514841e-01	1.725381e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs4222215	23996126	0	X	Y	0.236	-3.298535e-01	2.410755e-01	3.514841e-01	1.725381e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475766	24109329	0	X	Y	0.236	-3.298535e-01	2.410755e-01	3.514841e-01	1.725381e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31567874	25237332	0	X	Y	0.236	-3.298535e-01	2.410755e-01	3.514841e-01	1.725381e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000059	-9	0	X	Y	0.236	-3.298535e-01	2.410755e-01	3.514841e-01	1.725381e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000060	-9	0	X	Y	0.248	-3.494557e-01	2.410214e-01	3.476630e-01	1.484211e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32245765	25298573	0	X	Y	0.248	-3.494557e-01	2.410214e-01	3.476630e-01	1.484211e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32487442	25351001	0	X	Y	0.248	-3.494557e-01	2.410214e-01	3.476630e-01	1.484211e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000522	-9	0	X	Y	0.248	-3.494557e-01	2.410214e-01	3.476630e-01	1.484211e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000061	-9	0	X	Y	0.250	-2.974906e-01	2.424752e-01	3.806294e-01	2.210915e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475771	25432521	0	X	Y	0.250	-2.974906e-01	2.424752e-01	3.806294e-01	2.210915e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000062	-9	1	X	Y	0.251	-3.097508e-01	2.429365e-01	3.720992e-01	2.035586e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000063	-9	1	X	Y	0.264	-3.255088e-01	2.461728e-01	3.636330e-01	1.873611e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475772	25575438	0	X	Y	0.265	-3.343296e-01	2.454214e-01	3.563850e-01	1.744177e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32249228	25700998	0	X	Y	0.265	-3.343296e-01	2.454214e-01	3.563850e-01	1.744177e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000523	-9	0	X	Y	0.265	-3.343296e-01	2.454214e-01	3.563850e-01	1.744177e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000064	-9	0	X	Y	0.270	-3.946104e-01	2.429373e-01	3.030683e-01	1.056457e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32331653	25827733	0	X	Y	0.270	-3.946104e-01	2.429373e-01	3.030683e-01	1.056457e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32086436	26858757	0	X	Y	0.270	-3.946104e-01	2.429373e-01	3.030683e-01	1.056457e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000524	-9	0	X	Y	0.270	-3.946104e-01	2.429373e-01	3.030683e-01	1.056457e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000065	-9	0	X	Y	0.273	-4.556555e-01	2.426955e-01	3.062838e-01	6.169126e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000066	-9	0	X	Y	0.266	-4.028049e-01	2.417279e-01	3.377591e-01	9.697464e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs48222526	27253420	0	X	Y	0.266	-4.028049e-01	2.417279e-01	3.377591e-01	9.697464e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs223334166	27306300	0	X	Y	0.266	-4.028049e-01	2.417279e-01	3.377591e-01	9.697464e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31670161	28502227	0	X	Y	0.266	-4.028049e-01	2.417279e-01	3.377591e-01	9.697464e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000067	-9	0	X	Y	0.264	-4.621500e-01	2.404241e-01	3.209474e-01	5.578610e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31134323	28761550	0	X	Y	0.264	-4.621500e-01	2.404241e-01	3.209474e-01	5.578610e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000068	-9	1	X	Y	0.265	-4.665695e-01	2.417620e-01	3.317036e-01	5.482655e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs47868189	29076562	0	X	Y	0.265	-4.664676e-01	2.417256e-01	3.311130e-01	5.484282e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000525	-9	0	X	Y	0.265	-4.664676e-01	2.417256e-01	3.311130e-01	5.484282e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000069	-9	0	X	Y	0.263	-5.837332e-01	2.381818e-01	2.747284e-01	1.498433e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31600419	29088485	0	X	Y	0.263	-5.837332e-01	2.381818e-01	2.747284e-01	1.498433e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs30514876	29155851	0	X	Y	0.263	-5.837332e-01	2.381818e-01	2.747284e-01	1.498433e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32110348	30126538	0	X	Y	0.263	-5.837332e-01	2.381818e-01	2.747284e-01	1.498433e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000526	-9	0	X	Y	0.263	-5.837332e-01	2.381818e-01	2.747284e-01	1.498433e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000070	-9	0	X	Y	0.265	-5.239717e-01	2.377786e-01	2.589739e-01	2.852230e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31590459	30701800	0	X	Y	0.265	-5.239717e-01	2.377786e-01	2.589739e-01	2.852230e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32372810	30813482	0	X	Y	0.267	-5.248871e-01	2.381896e-01	2.668484e-01	2.851939e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000071	-9	1	X	Y	0.266	-5.280499e-01	2.388033e-01	2.700781e-01	2.798301e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32684509	30851224	0	X	Y	0.265	-5.257335e-01	2.381694e-01	2.733792e-01	2.825361e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs230225148	31062737	0	X	Y	0.265	-5.257335e-01	2.381694e-01	2.733792e-01	2.825361e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000527	-9	0	X	Y	0.265	-5.257335e-01	2.381694e-01	2.733792e-01	2.825361e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000072	-9	0	X	Y	0.256	-4.597688e-01	2.429856e-01	3.656731e-01	5.969831e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs48664698	31659464	0	X	Y	0.256	-4.597688e-01	2.429856e-01	3.656731e-01	5.969831e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32760971	32082234	0	X	Y	0.256	-4.597688e-01	2.429856e-01	3.656731e-01	5.969831e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31818207	32159236	0	X	Y	0.256	-4.597688e-01	2.429856e-01	3.656731e-01	5.969831e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000528	-9	0	X	Y	0.256	-4.597688e-01	2.429856e-01	3.656731e-01	5.969831e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000073	-9	0	X	Y	0.254	-5.106114e-01	2.416149e-01	3.428830e-01	3.562727e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000074	-9	0	X	Y	0.248	-5.161516e-01	2.429976e-01	3.500553e-01	3.470647e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000075	-9	0	X	Y	0.264	-8.205994e-01	2.430780e-01	4.140223e-01	8.608528e-04	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs30598074	32343834	0	X	Y	0.264	-8.205994e-01	2.430780e-01	4.140223e-01	8.608528e-04	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475795	32498420	0	X	Y	0.264	-8.205994e-01	2.430780e-01	4.140223e-01	8.608528e-04	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000529	-9	0	X	Y	0.264	-8.205994e-01	2.430780e-01	4.140223e-01	8.608528e-04	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000076	-9	0	X	Y	0.266	-7.557107e-01	2.423071e-01	3.778048e-01	2.042557e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs30849932	33368251	0	X	Y	0.266	-7.557107e-01	2.423071e-01	3.778048e-01	2.042557e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000077	-9	1	X	Y	0.267	-7.588337e-01	2.428649e-01	3.751019e-01	2.004990e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs46323879	33721638	0	X	Y	0.268	-7.531217e-01	2.419167e-01	3.677151e-01	2.080596e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000078	-9	0	X	Y	0.268	-7.531217e-01	2.419167e-01	3.677151e-01	2.080596e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000079	-9	0	X	Y	0.270	-7.662890e-01	2.424128e-01	3.488434e-01	1.778495e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000080	-9	0	X	Y	0.270	-7.662890e-01	2.424128e-01	3.488434e-01	1.778495e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000530	-9	0	X	Y	0.270	-7.662890e-01	2.424128e-01	3.488434e-01	1.778495e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000081	-9	0	X	Y	0.268	-6.953151e-01	2.404600e-01	2.896909e-01	4.192153e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31518908	34162961	0	X	Y	0.268	-6.953151e-01	2.404600e-01	2.896909e-01	4.192153e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000082	-9	0	X	Y	0.268	-6.953151e-01	2.404600e-01	2.896909e-01	4.192153e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000531	-9	0	X	Y	0.268	-6.953151e-01	2.404600e-01	2.896909e-01	4.192153e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000083	-9	0	X	Y	0.269	-6.871365e-01	2.389216e-01	2.760858e-01	4.397648e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31710287	34536447	0	X	Y	0.269	-6.871365e-01	2.389216e-01	2.760858e-01	4.397648e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs16808053	34552517	0	X	Y	0.269	-6.871365e-01	2.389216e-01	2.760858e-01	4.397648e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000084	-9	1	X	Y	0.269	-6.873490e-01	2.389892e-01	2.777540e-01	4.396626e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs221967485	34951753	0	X	Y	0.270	-6.864921e-01	2.391641e-01	2.968839e-01	4.473709e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000532	-9	1	X	Y	0.269	-6.835463e-01	2.391462e-01	2.813422e-01	4.641892e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000533	-9	1	X	Y	0.269	-6.835463e-01	2.391462e-01	2.813422e-01	4.641892e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000534	-9	1	X	Y	0.269	-6.835463e-01	2.391462e-01	2.813422e-01	4.641892e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000085	-9	1	X	Y	0.271	-6.805239e-01	2.405531e-01	3.102958e-01	5.072863e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs47717565	35190459	0	X	Y	0.270	-6.687282e-01	2.390675e-01	2.900361e-01	5.581231e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000535	-9	2	X	Y	0.268	-6.731145e-01	2.394765e-01	2.781886e-01	5.359127e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000086	-9	2	X	Y	0.270	-6.722753e-01	2.396055e-01	2.666797e-01	5.440443e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475808	35538546	0	X	Y	0.270	-6.720937e-01	2.395385e-01	2.655866e-01	5.440008e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000087	-9	1	X	Y	0.269	-6.751722e-01	2.400229e-01	2.656402e-01	5.324203e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000536	-9	1	X	Y	0.269	-6.751722e-01	2.400229e-01	2.656402e-01	5.324203e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000537	-9	1	X	Y	0.269	-6.751722e-01	2.400229e-01	2.656402e-01	5.324203e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000088	-9	1	X	Y	0.271	-6.931378e-01	2.417977e-01	3.143785e-01	4.525618e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs30604008	35723979	0	X	Y	0.271	-6.931001e-01	2.417855e-01	3.143409e-01	4.525766e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000538	-9	0	X	Y	0.271	-6.931001e-01	2.417855e-01	3.143409e-01	4.525766e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs30525912	35935430	0	X	Y	0.268	-7.546330e-01	2.403770e-01	2.975350e-01	1.909928e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475810	35995739	0	X	Y	0.268	-7.546330e-01	2.403770e-01	2.975350e-01	1.909928e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs13475816	37557939	0	X	Y	0.268	-7.546330e-01	2.403770e-01	2.975350e-01	1.909928e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000089	-9	0	X	Y	0.268	-7.546330e-01	2.403770e-01	2.975350e-01	1.909928e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000539	-9	0	X	Y	0.268	-7.546330e-01	2.403770e-01	2.975350e-01	1.909928e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32180312	37632448	0	X	Y	0.266	-8.114135e-01	2.460415e-01	3.337811e-01	1.125213e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000540	-9	2	X	Y	0.262	-7.981965e-01	2.390719e-01	3.277366e-01	9.785334e-04	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs31935537	37639250	0	X	Y	0.262	-7.784724e-01	2.381810e-01	3.269185e-01	1.243424e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
1	rs32551229	37670630	0	X	Y	0.262	-7.784724e-01	2.381810e-01	3.269185e-01	1.243424e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000541	-9	0	X	Y	0.262	-7.784724e-01	2.381810e-01	3.269185e-01	1.243424e-03	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000000542	-9	0	X	Y	0.259	-5.965516e-01	2.395225e-01	3.025716e-01	1.344507e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
