chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000433	-9	0	X	Y	0.257	2.482357e+00	3.510088e+00	1.000000e-05	4.801389e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000434	-9	0	X	Y	0.254	2.780863e+00	3.516482e+00	1.000000e-05	4.298533e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31772262	20623542	0	X	Y	0.254	2.780863e+00	3.516482e+00	1.000000e-05	4.298533e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs3670611	20633818	0	X	Y	0.252	2.613599e+00	3.516594e+00	1.000000e-05	4.580916e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000445	-9	1	X	Y	0.253	2.641241e+00	3.525277e+00	1.000000e-05	4.544683e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000048	-9	1	X	Y	0.253	1.555662e+00	3.528026e+00	1.000000e-05	6.596589e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs36660068	20775218	0	X	Y	0.254	1.562515e+00	3.519682e+00	1.000000e-05	6.574971e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs6404446	20784227	0	X	Y	0.254	1.562515e+00	3.519682e+00	1.000000e-05	6.574971e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000049	-9	0	X	Y	0.254	1.562515e+00	3.519682e+00	1.000000e-05	6.574971e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000499	-9	0	X	Y	0.254	1.562515e+00	3.519682e+00	1.000000e-05	6.574971e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000500	-9	0	X	Y	0.256	2.184692e+00	3.518995e+00	1.000000e-05	5.353141e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32101154	21591279	0	X	Y	0.256	2.184692e+00	3.518995e+00	1.000000e-05	5.353141e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000501	-9	1	X	Y	0.255	1.719993e+00	3.528286e+00	1.000000e-05	6.263678e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000050	-9	1	X	Y	0.253	1.060489e+00	3.528807e+00	1.000000e-05	7.640436e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs6253968	21638464	0	X	Y	0.252	5.665112e-01	3.520531e+00	1.000000e-05	8.722975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32315565	21640961	0	X	Y	0.252	5.665112e-01	3.520531e+00	1.000000e-05	8.722975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000051	-9	0	X	Y	0.252	5.665112e-01	3.520531e+00	1.000000e-05	8.722975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000511	-9	0	X	Y	0.252	5.665112e-01	3.520531e+00	1.000000e-05	8.722975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31766107	22062131	0	X	Y	0.254	2.927152e-01	3.521106e+00	1.000000e-05	9.338177e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000512	-9	0	X	Y	0.254	2.927152e-01	3.521106e+00	1.000000e-05	9.338177e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000518	-9	0	X	Y	0.254	2.927152e-01	3.521106e+00	1.000000e-05	9.338177e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000052	-9	0	X	Y	0.255	1.373735e-02	3.530065e+00	1.000000e-05	9.968983e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs46856073	22104486	0	X	Y	0.255	1.373735e-02	3.530065e+00	1.000000e-05	9.968983e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs46249537	22104600	0	X	Y	0.255	1.373735e-02	3.530065e+00	1.000000e-05	9.968983e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31949292	22168405	0	X	Y	0.253	-1.000399e+00	3.528880e+00	1.000000e-05	7.770515e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000519	-9	0	X	Y	0.253	-1.000399e+00	3.528880e+00	1.000000e-05	7.770515e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000053	-9	0	X	Y	0.251	-5.071041e-01	3.529038e+00	1.000000e-05	8.858647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs30499557	22400540	0	X	Y	0.251	-5.071041e-01	3.529038e+00	1.000000e-05	8.858647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000054	-9	1	X	Y	0.250	-7.978838e-01	3.537413e+00	1.000000e-05	8.217430e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000055	-9	1	X	Y	0.249	-1.277288e+00	3.511113e+00	1.000000e-05	7.163460e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000520	-9	1	X	Y	0.244	-1.271269e+00	3.487170e+00	1.000000e-05	7.157707e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000056	-9	1	X	Y	0.244	-1.271269e+00	3.487170e+00	1.000000e-05	7.157707e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs6316488	23145049	0	X	Y	0.243	-1.537484e+00	3.478876e+00	1.000000e-05	6.589329e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32400861	23152100	0	X	Y	0.248	-1.648153e+00	3.485371e+00	1.000000e-05	6.367395e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32597415	23379426	0	X	Y	0.248	-1.648153e+00	3.485371e+00	1.000000e-05	6.367395e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs228543676	23495995	0	X	Y	0.250	-1.619840e+00	3.485287e+00	1.000000e-05	6.425300e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000521	-9	0	X	Y	0.250	-1.619840e+00	3.485287e+00	1.000000e-05	6.425300e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000057	-9	0	X	Y	0.234	-7.498086e-01	3.469643e+00	1.000000e-05	8.290931e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs239824187	23576777	0	X	Y	0.234	-7.498086e-01	3.469643e+00	1.000000e-05	8.290931e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000058	-9	1	X	Y	0.235	-2.899731e-01	3.477169e+00	1.000000e-05	9.336097e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs13475765	23815235	0	X	Y	0.236	2.301652e-01	3.468024e+00	1.000000e-05	9.471414e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs4222215	23996126	0	X	Y	0.236	2.301652e-01	3.468024e+00	1.000000e-05	9.471414e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs13475766	24109329	0	X	Y	0.236	2.301652e-01	3.468024e+00	1.000000e-05	9.471414e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31567874	25237332	0	X	Y	0.236	2.301652e-01	3.468024e+00	1.000000e-05	9.471414e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000059	-9	0	X	Y	0.236	2.301652e-01	3.468024e+00	1.000000e-05	9.471414e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000060	-9	0	X	Y	0.248	5.001566e+00	3.455170e+00	1.000000e-05	1.490729e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32245765	25298573	0	X	Y	0.248	5.001566e+00	3.455170e+00	1.000000e-05	1.490729e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32487442	25351001	0	X	Y	0.248	5.001566e+00	3.455170e+00	1.000000e-05	1.490729e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000522	-9	0	X	Y	0.248	5.001566e+00	3.455170e+00	1.000000e-05	1.490729e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000061	-9	0	X	Y	0.250	5.028446e+00	3.454866e+00	1.000000e-05	1.468743e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs13475771	25432521	0	X	Y	0.250	5.028446e+00	3.454866e+00	1.000000e-05	1.468743e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000062	-9	1	X	Y	0.251	5.332305e+00	3.461217e+00	1.000000e-05	1.247628e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000063	-9	1	X	Y	0.264	5.786027e+00	3.464034e+00	1.000000e-05	9.618841e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs13475772	25575438	0	X	Y	0.265	6.024836e+00	3.454911e+00	1.000000e-05	8.249337e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32249228	25700998	0	X	Y	0.265	6.024836e+00	3.454911e+00	1.000000e-05	8.249337e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000523	-9	0	X	Y	0.265	6.024836e+00	3.454911e+00	1.000000e-05	8.249337e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000064	-9	0	X	Y	0.270	5.156206e+00	3.458377e+00	1.000000e-05	1.373203e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32331653	25827733	0	X	Y	0.270	5.156206e+00	3.458377e+00	1.000000e-05	1.373203e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32086436	26858757	0	X	Y	0.270	5.156206e+00	3.458377e+00	1.000000e-05	1.373203e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000524	-9	0	X	Y	0.270	5.156206e+00	3.458377e+00	1.000000e-05	1.373203e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000065	-9	0	X	Y	0.273	4.265452e+00	3.476122e+00	1.000000e-05	2.210234e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000066	-9	0	X	Y	0.266	5.388919e+00	3.435803e+00	1.000000e-05	1.181194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs48222526	27253420	0	X	Y	0.266	5.388919e+00	3.435803e+00	1.000000e-05	1.181194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs223334166	27306300	0	X	Y	0.266	5.388919e+00	3.435803e+00	1.000000e-05	1.181194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31670161	28502227	0	X	Y	0.266	5.388919e+00	3.435803e+00	1.000000e-05	1.181194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000067	-9	0	X	Y	0.264	5.824598e+00	3.430860e+00	1.000000e-05	9.088672e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31134323	28761550	0	X	Y	0.264	5.824598e+00	3.430860e+00	1.000000e-05	9.088672e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000068	-9	1	X	Y	0.265	5.869835e+00	3.439624e+00	1.000000e-05	8.922969e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs47868189	29076562	0	X	Y	0.265	5.868915e+00	3.439602e+00	1.000000e-05	8.927750e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000525	-9	0	X	Y	0.265	5.868915e+00	3.439602e+00	1.000000e-05	8.927750e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000069	-9	0	X	Y	0.263	4.894677e+00	3.444295e+00	1.000000e-05	1.566142e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31600419	29088485	0	X	Y	0.263	4.894677e+00	3.444295e+00	1.000000e-05	1.566142e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs30514876	29155851	0	X	Y	0.263	4.894677e+00	3.444295e+00	1.000000e-05	1.566142e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32110348	30126538	0	X	Y	0.263	4.894677e+00	3.444295e+00	1.000000e-05	1.566142e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000526	-9	0	X	Y	0.263	4.894677e+00	3.444295e+00	1.000000e-05	1.566142e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000070	-9	0	X	Y	0.265	4.700708e+00	3.447231e+00	1.000000e-05	1.739925e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31590459	30701800	0	X	Y	0.265	4.700708e+00	3.447231e+00	1.000000e-05	1.739925e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32372810	30813482	0	X	Y	0.267	4.734089e+00	3.449102e+00	1.000000e-05	1.711985e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000071	-9	1	X	Y	0.266	4.740517e+00	3.456215e+00	1.000000e-05	1.714987e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32684509	30851224	0	X	Y	0.265	4.700705e+00	3.447231e+00	1.000000e-05	1.739928e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs230225148	31062737	0	X	Y	0.265	4.700705e+00	3.447231e+00	1.000000e-05	1.739928e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000527	-9	0	X	Y	0.265	4.700705e+00	3.447231e+00	1.000000e-05	1.739928e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000072	-9	0	X	Y	0.256	5.781318e+00	3.451102e+00	1.000000e-05	9.522326e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs48664698	31659464	0	X	Y	0.256	5.781318e+00	3.451102e+00	1.000000e-05	9.522326e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32760971	32082234	0	X	Y	0.256	5.781318e+00	3.451102e+00	1.000000e-05	9.522326e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31818207	32159236	0	X	Y	0.256	5.781318e+00	3.451102e+00	1.000000e-05	9.522326e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000528	-9	0	X	Y	0.256	5.781318e+00	3.451102e+00	1.000000e-05	9.522326e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000073	-9	0	X	Y	0.254	5.751730e+00	3.450617e+00	1.000000e-05	9.687245e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000074	-9	0	X	Y	0.248	6.368303e+00	3.462196e+00	1.000000e-05	6.712043e-02	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000075	-9	0	X	Y	0.264	5.454954e+00	3.483070e+00	1.000000e-05	1.186628e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs30598074	32343834	0	X	Y	0.264	5.454954e+00	3.483070e+00	1.000000e-05	1.186628e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
