chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31772262	20623542	0	X	Y	0.254	8.177093e-01	2.342174e+00	6.405834e-01	7.273088e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs3670611	20633818	0	X	Y	0.252	1.067217e+00	2.346351e+00	6.417853e-01	6.496436e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000445	-9	1	X	Y	0.253	1.089948e+00	2.350445e+00	6.406126e-01	6.432776e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000048	-9	1	X	Y	0.253	1.711940e+00	2.362526e+00	6.441948e-01	4.694043e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs36660068	20775218	0	X	Y	0.254	1.716247e+00	2.352443e+00	6.422815e-01	4.663862e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs6404446	20784227	0	X	Y	0.254	1.716247e+00	2.352443e+00	6.422815e-01	4.663862e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000049	-9	0	X	Y	0.254	1.716247e+00	2.352443e+00	6.422815e-01	4.663862e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000499	-9	0	X	Y	0.254	1.716247e+00	2.352443e+00	6.422815e-01	4.663862e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000500	-9	0	X	Y	0.256	1.807106e+00	2.354340e+00	6.557544e-01	4.435168e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32101154	21591279	0	X	Y	0.256	1.807106e+00	2.354340e+00	6.557544e-01	4.435168e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000501	-9	1	X	Y	0.255	1.967815e+00	2.365691e+00	6.650569e-01	4.063583e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000050	-9	1	X	Y	0.253	2.256999e+00	2.363576e+00	6.900944e-01	3.406052e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs6253968	21638464	0	X	Y	0.252	2.404763e+00	2.362011e+00	7.034966e-01	3.096774e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32315565	21640961	0	X	Y	0.252	2.404763e+00	2.362011e+00	7.034966e-01	3.096774e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000051	-9	0	X	Y	0.252	2.404763e+00	2.362011e+00	7.034966e-01	3.096774e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000511	-9	0	X	Y	0.252	2.404763e+00	2.362011e+00	7.034966e-01	3.096774e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31766107	22062131	0	X	Y	0.254	3.234259e+00	2.380041e+00	7.580883e-01	1.754783e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000512	-9	0	X	Y	0.254	3.234259e+00	2.380041e+00	7.580883e-01	1.754783e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000518	-9	0	X	Y	0.254	3.234259e+00	2.380041e+00	7.580883e-01	1.754783e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000052	-9	0	X	Y	0.255	2.758350e+00	2.362100e+00	7.364851e-01	2.440899e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs46856073	22104486	0	X	Y	0.255	2.758350e+00	2.362100e+00	7.364851e-01	2.440899e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs46249537	22104600	0	X	Y	0.255	2.758350e+00	2.362100e+00	7.364851e-01	2.440899e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31949292	22168405	0	X	Y	0.253	2.424456e+00	2.357867e+00	7.042992e-01	3.048935e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000519	-9	0	X	Y	0.253	2.424456e+00	2.357867e+00	7.042992e-01	3.048935e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000053	-9	0	X	Y	0.251	2.545063e+00	2.376441e+00	7.347239e-01	2.852880e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs30499557	22400540	0	X	Y	0.251	2.545063e+00	2.376441e+00	7.347239e-01	2.852880e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000054	-9	1	X	Y	0.250	2.667300e+00	2.377050e+00	7.434384e-01	2.629631e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000055	-9	1	X	Y	0.249	2.891060e+00	2.318611e+00	7.537393e-01	2.136779e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000520	-9	1	X	Y	0.244	3.377725e+00	2.324477e+00	8.139193e-01	1.475267e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000056	-9	1	X	Y	0.244	3.377725e+00	2.324477e+00	8.139193e-01	1.475267e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs6316488	23145049	0	X	Y	0.243	3.460207e+00	2.313040e+00	8.235423e-01	1.360068e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32400861	23152100	0	X	Y	0.248	3.526957e+00	2.319620e+00	8.289814e-01	1.297323e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32597415	23379426	0	X	Y	0.248	3.526957e+00	2.319620e+00	8.289814e-01	1.297323e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs228543676	23495995	0	X	Y	0.250	3.512300e+00	2.317309e+00	8.189973e-01	1.309441e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000521	-9	0	X	Y	0.250	3.512300e+00	2.317309e+00	8.189973e-01	1.309441e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000057	-9	0	X	Y	0.234	2.864731e+00	2.302818e+00	8.054307e-01	2.147348e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs239824187	23576777	0	X	Y	0.234	2.864731e+00	2.302818e+00	8.054307e-01	2.147348e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000058	-9	1	X	Y	0.235	3.054963e+00	2.315268e+00	8.309856e-01	1.882908e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs13475765	23815235	0	X	Y	0.236	3.233326e+00	2.314452e+00	8.583727e-01	1.637266e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs4222215	23996126	0	X	Y	0.236	3.233326e+00	2.314452e+00	8.583727e-01	1.637266e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs13475766	24109329	0	X	Y	0.236	3.233326e+00	2.314452e+00	8.583727e-01	1.637266e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31567874	25237332	0	X	Y	0.236	3.233326e+00	2.314452e+00	8.583727e-01	1.637266e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000059	-9	0	X	Y	0.236	3.233326e+00	2.314452e+00	8.583727e-01	1.637266e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000060	-9	0	X	Y	0.248	3.092305e+00	2.327644e+00	8.979289e-01	1.852975e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32245765	25298573	0	X	Y	0.248	3.092305e+00	2.327644e+00	8.979289e-01	1.852975e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32487442	25351001	0	X	Y	0.248	3.092305e+00	2.327644e+00	8.979289e-01	1.852975e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000522	-9	0	X	Y	0.248	3.092305e+00	2.327644e+00	8.979289e-01	1.852975e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000061	-9	0	X	Y	0.250	2.756311e+00	2.322523e+00	8.674627e-01	2.365151e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs13475771	25432521	0	X	Y	0.250	2.756311e+00	2.322523e+00	8.674627e-01	2.365151e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000062	-9	1	X	Y	0.251	2.647986e+00	2.330064e+00	8.529514e-01	2.569287e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000063	-9	1	X	Y	0.264	1.507192e+00	2.375854e+00	7.711806e-01	5.264505e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs13475772	25575438	0	X	Y	0.265	1.380183e+00	2.369989e+00	7.588768e-01	5.608836e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32249228	25700998	0	X	Y	0.265	1.380183e+00	2.369989e+00	7.588768e-01	5.608836e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000523	-9	0	X	Y	0.265	1.380183e+00	2.369989e+00	7.588768e-01	5.608836e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000064	-9	0	X	Y	0.270	1.022973e+00	2.373078e+00	7.426397e-01	6.668096e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32331653	25827733	0	X	Y	0.270	1.022973e+00	2.373078e+00	7.426397e-01	6.668096e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32086436	26858757	0	X	Y	0.270	1.022973e+00	2.373078e+00	7.426397e-01	6.668096e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000524	-9	0	X	Y	0.270	1.022973e+00	2.373078e+00	7.426397e-01	6.668096e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000065	-9	0	X	Y	0.273	1.209215e+00	2.371094e+00	7.581705e-01	6.105426e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000066	-9	0	X	Y	0.266	1.500211e+00	2.346312e+00	7.674429e-01	5.231914e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs48222526	27253420	0	X	Y	0.266	1.500211e+00	2.346312e+00	7.674429e-01	5.231914e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs223334166	27306300	0	X	Y	0.266	1.500211e+00	2.346312e+00	7.674429e-01	5.231914e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31670161	28502227	0	X	Y	0.266	1.500211e+00	2.346312e+00	7.674429e-01	5.231914e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000067	-9	0	X	Y	0.264	1.131630e+00	2.337511e+00	7.361912e-01	6.287533e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31134323	28761550	0	X	Y	0.264	1.131630e+00	2.337511e+00	7.361912e-01	6.287533e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000068	-9	1	X	Y	0.265	1.137212e+00	2.347974e+00	7.356596e-01	6.285975e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs47868189	29076562	0	X	Y	0.265	1.137366e+00	2.347839e+00	7.357496e-01	6.285312e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000525	-9	0	X	Y	0.265	1.137366e+00	2.347839e+00	7.357496e-01	6.285312e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000069	-9	0	X	Y	0.263	1.329704e+00	2.351390e+00	7.409822e-01	5.722753e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31600419	29088485	0	X	Y	0.263	1.329704e+00	2.351390e+00	7.409822e-01	5.722753e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs30514876	29155851	0	X	Y	0.263	1.329704e+00	2.351390e+00	7.409822e-01	5.722753e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32110348	30126538	0	X	Y	0.263	1.329704e+00	2.351390e+00	7.409822e-01	5.722753e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000526	-9	0	X	Y	0.263	1.329704e+00	2.351390e+00	7.409822e-01	5.722753e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000070	-9	0	X	Y	0.265	1.227431e+00	2.339354e+00	7.246398e-01	6.002948e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31590459	30701800	0	X	Y	0.265	1.227431e+00	2.339354e+00	7.246398e-01	6.002948e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32372810	30813482	0	X	Y	0.267	1.260637e+00	2.339044e+00	7.257247e-01	5.904289e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000071	-9	1	X	Y	0.266	1.285970e+00	2.345643e+00	7.301404e-01	5.840490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32684509	30851224	0	X	Y	0.265	1.296855e+00	2.337300e+00	7.332582e-01	5.795236e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs230225148	31062737	0	X	Y	0.265	1.296855e+00	2.337300e+00	7.332582e-01	5.795236e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000527	-9	0	X	Y	0.265	1.296855e+00	2.337300e+00	7.332582e-01	5.795236e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000072	-9	0	X	Y	0.256	2.788291e+00	2.355137e+00	8.259163e-01	2.376413e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs48664698	31659464	0	X	Y	0.256	2.788291e+00	2.355137e+00	8.259163e-01	2.376413e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs32760971	32082234	0	X	Y	0.256	2.788291e+00	2.355137e+00	8.259163e-01	2.376413e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs31818207	32159236	0	X	Y	0.256	2.788291e+00	2.355137e+00	8.259163e-01	2.376413e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000528	-9	0	X	Y	0.256	2.788291e+00	2.355137e+00	8.259163e-01	2.376413e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000073	-9	0	X	Y	0.254	3.128877e+00	2.361239e+00	8.521421e-01	1.864251e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000074	-9	0	X	Y	0.248	3.844904e+00	2.393618e+00	9.586653e-01	1.095476e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000075	-9	0	X	Y	0.264	4.553851e+00	2.418580e+00	1.022509e+00	6.095444e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs30598074	32343834	0	X	Y	0.264	4.553851e+00	2.418580e+00	1.022509e+00	6.095444e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs13475795	32498420	0	X	Y	0.264	4.553851e+00	2.418580e+00	1.022509e+00	6.095444e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000529	-9	0	X	Y	0.264	4.553851e+00	2.418580e+00	1.022509e+00	6.095444e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000076	-9	0	X	Y	0.266	4.433334e+00	2.403166e+00	9.801637e-01	6.632661e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs30849932	33368251	0	X	Y	0.266	4.433334e+00	2.403166e+00	9.801637e-01	6.632661e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000077	-9	1	X	Y	0.267	4.570424e+00	2.418479e+00	1.015131e+00	6.001652e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
1	rs46323879	33721638	0	X	Y	0.268	4.622706e+00	2.414161e+00	1.036630e+00	5.672840e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000078	-9	0	X	Y	0.268	4.622706e+00	2.414161e+00	1.036630e+00	5.672840e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000079	-9	0	X	Y	0.270	4.525635e+00	2.429096e+00	1.041095e+00	6.369656e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000080	-9	0	X	Y	0.270	4.525635e+00	2.429096e+00	1.041095e+00	6.369656e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000530	-9	0	X	Y	0.270	4.525635e+00	2.429096e+00	1.041095e+00	6.369656e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000000081	-9	0	X	Y	0.268	4.394923e+00	2.417601e+00	1.021246e+00	7.035489e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
